start,end,relation,description,source
"""平面图""","""面""","""组成""","""平面图由结点、边和面组成，面是平面图特有的概念。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.1  平面图的概念与性质""]"
"""面""","""有限面""","""分类""","""有限面是面的一种，其区域面积有限。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.1  平面图的概念与性质""]"
"""面""","""无限面""","""分类""","""无限面是面的一种，其区域面积无限。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.1  平面图的概念与性质""]"
"""面""","""边界""","""组成""","""每个面由其边界构成，边界是由包围该面的边组成的回路。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.1  平面图的概念与性质""]"
"""面""","""次数""","""属性""","""面的次数或度是边界中边的个数。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.1  平面图的概念与性质""]"
"""平面图""","""欧拉公式""","""引用""","""欧拉公式描述了平面图中结点、边和面之间的数量关系。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.1  平面图的概念与性质""]"
"""同胚操作""","""边切割操作""","""组成""","""边切割操作是同胚操作的一种。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.1  平面图的概念与性质""]"
"""同胚操作""","""结点贯通操作""","""组成""","""结点贯通操作是同胚操作的一种。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.1  平面图的概念与性质""]"
"""边切割操作""","""结点贯通操作""","""互逆""","""边切割操作和结点贯通操作是一对互逆操作。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.1  平面图的概念与性质""]"
"""同胚操作""","""同胚关系""","""推导""","""通过同胚操作可以定义两个图之间的同胚关系。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.1  平面图的概念与性质""]"
"""平面图""","""库拉托夫斯基定理""","""引用""","""库拉托夫斯基定理提供了判定一个图是否为平面图的充分必要条件。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.1  平面图的概念与性质""]"
"""库拉托夫斯基定理""","""库拉托夫斯基图""","""引用""","""库拉托夫斯基图是库拉托夫斯基定理中提到的特定图模型。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.1  平面图的概念与性质""]"
"""平面图""","""对偶图""","""对偶""","""平面图的对偶图是通过交换结点和面的概念得到的新的图模型，两者在运算性质上具有对偶关系。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.2 平面图的对偶图""]"
"""连通平面图""","""对偶图""","""生成""","""连通平面图通过特定步骤生成其对偶图，两者在结构和性质上具有特定的对应关系。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.2 平面图的对偶图""]"
"""环""","""桥""","""对应""","""在连通平面图及其对偶图中，环和桥存在对应关系，即一个图中的环在对偶图中对应为桥，反之亦然。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.2 平面图的对偶图""]"
"""同构图""","""对偶图""","""不等价""","""同构图的对偶图不一定同构，不同的平面表示可能导致不同的对偶图。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.2 平面图的对偶图""]"
"""定理10.18""","""对偶图""","""描述""","""定理10.18描述了连通平面图与其对偶图之间的数量关系，包括结点数、边数和面数的对应关系。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.2 平面图的对偶图""]"
"""连通平面图""","""环""","""包含""","""连通平面图中可能包含环，环是其边界的一部分。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.2 平面图的对偶图""]"
"""连通平面图""","""桥""","""包含""","""连通平面图中可能包含桥，桥是其边的一种特殊类型。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.2 平面图的对偶图""]"
"""图的着色问题""","""平面图""","""起源""","""图的着色问题起源于对平面图的研究，特别是四色猜想。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法""]"
"""图的着色问题""","""四色猜想""","""起源""","""图的着色问题起源于四色猜想，即用四种颜色给地图着色。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法""]"
"""图的着色问题""","""结点着色""","""分类""","""图的着色问题包括结点着色，研究如何给图的结点着色。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法""]"
"""图的着色问题""","""边着色""","""分类""","""图的着色问题包括边着色，研究如何给图的边着色。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法""]"
"""图的着色问题""","""面着色""","""分类""","""图的着色问题包括面着色，研究如何给图的面着色。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法""]"
"""边着色""","""结点着色""","""转化""","""边着色问题可以通过适当方式转化为结点着色问题。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法""]"
"""面着色""","""结点着色""","""转化""","""面着色问题可以通过适当方式转化为结点着色问题。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法""]"
"""结点着色""","""结点着色算法""","""应用""","""结点着色算法是解决结点着色问题的具体方法。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法""]"
"""平面图""","""五色定理""","""相关""","""五色定理是关于平面图着色问题的定理。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法""]"
"""图的着色问题""","""五色定理""","""相关""","""图的着色问题研究中涉及五色定理。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法""]"
"""特殊图模型""","""二分图""","""分类""","""二分图是特殊图模型的一种，具有特定的结构特性。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法"", ""一、点着色与边着色""]"
"""特殊图模型""","""着色问题""","""分类""","""着色问题是特殊图模型中的一个重要问题，涉及图的点着色和边着色。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法"", ""一、点着色与边着色""]"
"""着色问题""","""点着色""","""分类""","""点着色是着色问题的一种，关注图中结点的着色。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法"", ""一、点着色与边着色""]"
"""着色问题""","""边着色""","""分类""","""边着色是着色问题的一种，关注图中边的着色。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法"", ""一、点着色与边着色""]"
"""点着色""","""𝑘着色""","""具体化""","""𝑘着色是点着色的一种具体形式，使用𝑘种颜色进行着色。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法"", ""一、点着色与边着色""]"
"""点着色""","""𝑘-可着色""","""条件""","""图是𝑘-可着色的条件是其可以进行𝑘着色。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法"", ""一、点着色与边着色""]"
"""点着色""","""𝑘-色图""","""结果""","""若图是𝑘-可着色但不是(k-1)-可着色，则称为𝑘-色图。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法"", ""一、点着色与边着色""]"
"""点着色""","""点色数""","""定义""","""点色数是图在点着色中所需要的最少颜色数。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法"", ""一、点着色与边着色""]"
"""定理10.19""","""点色数""","""推导""","""定理10.19提供了计算点色数的具体条件和结果。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法"", ""一、点着色与边着色""]"
"""布鲁克斯定理""","""点色数""","""推导""","""布鲁克斯定理提供了点色数的上限条件。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法"", ""一、点着色与边着色""]"
"""边着色""","""𝑘边着色""","""具体化""","""𝑘边着色是边着色的一种具体形式，使用𝑘种颜色进行边着色。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法"", ""一、点着色与边着色""]"
"""边着色""","""𝑘-边可着色""","""条件""","""图是𝑘-边可着色的条件是其可以进行𝑘边着色。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法"", ""一、点着色与边着色""]"
"""边着色""","""𝑘-边色图""","""结果""","""若图是𝑘-边可着色但不是(k-1)-边可着色，则称为𝑘-边色图。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法"", ""一、点着色与边着色""]"
"""边着色""","""边色数""","""定义""","""边色数是图在边着色中所需要的最少颜色数。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法"", ""一、点着色与边着色""]"
"""维津定理""","""边色数""","""推导""","""维津定理提供了计算边色数的具体条件和结果。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法"", ""一、点着色与边着色""]"
"""着色问题""","""平面图""","""应用""","""着色问题可以应用于平面图的面着色问题。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法"", ""二、平面图的着色问题""]"
"""地图""","""面着色""","""转化""","""地图中每个国家领土的着色问题可以转化为平面图的面着色问题。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法"", ""二、平面图的着色问题""]"
"""平面图""","""对偶图""","""对应""","""平面图与其对偶图之间具有一一对应的关系。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法"", ""二、平面图的着色问题""]"
"""地图""","""对偶图""","""等价""","""地图的着色问题可以通过其对偶图的结点着色来研究。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法"", ""二、平面图的着色问题""]"
"""五色定理""","""平面图""","""适用""","""五色定理适用于任意给定的连通简单平面图。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法"", ""二、平面图的着色问题""]"
"""四色猜想""","""平面图""","""适用""","""四色猜想涉及连通简单平面图的色数问题。""","[""第十章  特殊图模型与算法"", ""§ 10.2 二分图与匹配问题"", ""10.3.3 着色问题与算法"", ""二、平面图的着色问题""]"
